"Symbol","Name","Last Trade","Type","Exchange"
"ATCOM6.BO","ATCOM TECHNOLOGIES LTD","3.19","Stock","BSE"
"AMTEKINDIA6.BO","AMTEK INDIA LTD","148.3","Stock","BSE"
"135497.BO","UTI S/T Income Dir Ann Div","10.56","Mutual Fund","BSE"
"ISZ1531-C.BO","","NaN","Future",""
"SAIL4.BO","STEEL AUTHORITY OF INDIA LTD","66.05","Stock","BSE"
"RATNAMAGRO.BO","RATNAMANI AGRO INDUSTRIES LTD","3.09","Stock","BSE"
"GUJALKALI6.BO","GUJARAT ALKALIS & CHEMICALS LT","161.70","Stock","BSE"
"STYABS.BO","STYROLUTION ABS (INDIA) LTD.","731.00","Stock","BSE"
"USHERAGRO.BO","USHER AGRO LTD.","38.60","Stock","BSE"
"ABB6.BO","ABB INDIA LTD","1,339.60","Stock","BSE"
"ASIANPAINT4.BO","ASIAN PAINTS LTD","771.50","Stock","BSE"
"AUROPHARMA4.BO","AUROBINDO PHARMA LTD","679.60","Stock","BSE"
"131863.BO","Birla Sun Life As All Mti Mgr FoF Div","19.63","Mutual Fund","BSE"
"CHEMFALKAL.BO","CHEMFAB ALKALIS LTD.","93.00","Stock","BSE"
"UTITRSADVBNS.BO","UTI Trs Adv Bns","2,467.09","Mutual Fund","BSE"
"BCU1524-C.BO","","NaN","Future",""
"ALSTONE.BO","Alstone Textiles (India) Ltd","10.00","Stock","BSE"
"AXISSTBNS.BO","Axis S/T Bns","15.99","Mutual Fund","BSE"
"INF205K01P50.BO","Religare Invesco Arbitrage Ann Bns","18.56","Mutual Fund","BSE"
"WINYCOMM.BO","WINY COMMERCIAL AND FISCAL SER","5.40","Stock","BSE"
"AICHAMP-EQ.NS","AI CHAMPDANY INDUSTRIES LIMITED","21.15","Stock","NSI"
"100529.BO","Templeton India Income Builder A Mn Div","15.78","Mutual Fund","BSE"
"108845.BO","IDFC Arbitrage Plan A Reg Gr","19.11","Mutual Fund","BSE"
"109176.BO","JPMorgan India Active Bond Instl Gr","13.29","Mutual Fund","BSE"
"107405.BO","AIG Infra and Economic Reform Retl Gr","15.61","Mutual Fund","BSE"
"109183.BO","JPMorgan India Active Bond Instl Div","13.26","Mutual Fund","BSE"
"109269.BO","Bharti AXA Treasury Advantage Ret Gr","1,739.22","Mutual Fund","BSE"
"107701.BO","Mirae Asset US/T Instl Wk Div","1,104.73","Mutual Fund","BSE"
"107700.BO","Mirae Asset US/T Instl Dl Div","1,015.93","Mutual Fund","BSE"
"110599.BO","Bharti AXA Equity Eco Gr","27.75","Mutual Fund","BSE"
"110603.BO","Bharti AXA Equity Reg Gr","26.91","Mutual Fund","BSE"
"110604.BO","Bharti AXA Equity Eco Qt Div","10.15","Mutual Fund","BSE"
"111936.BO","Edelweiss (E.D.G.E Top 100) A Div","16.58","Mutual Fund","BSE"
"111590.BO","Bharti AXA S/T Income Reg Qt Div","10.25","Mutual Fund","BSE"
"111647.BO","Mirae Asset Cash Management Dl Div","1,059.53","Mutual Fund","BSE"
"108733.BO","IDFC Money Mgr Invmt A Qt Div","11.14","Mutual Fund","BSE"
"111712.BO","Bharti AXA Regular Return Reg Gr","16.82","Mutual Fund","BSE"
"111717.BO","Bharti AXA Regular Return Eco Mn Div","15.69","Mutual Fund","BSE"
"112058.BO","Mirae Asset S/T Bond Qt Div","12.41","Mutual Fund","BSE"
"112056.BO","Mirae Asset S/T Bond Wk Div","10.41","Mutual Fund","BSE"
"115483.BO","UTI Trs Adv Instl Qt Div","1,106.87","Mutual Fund","BSE"
"116360.BO","DWS Short Maturity Reg Ann Div","10.67","Mutual Fund","BSE"
"120523.BO","Axis Triple Adv Dir Div","13.12","Mutual Fund","BSE"
"120725.BO","UTI CCP Advantage Dir Div","26.44","Mutual Fund","BSE"
"120601.BO","ICICI Pru L/T Plan Dir Ann Div","10.76","Mutual Fund","BSE"
"122376.BO","BNP Paribas Govt Sec Dir Ann Div","10.45","Mutual Fund","BSE"
"122785.BO","Religare Invesco Arbitrage Bns","12.38","Mutual Fund","BSE"
"122978.BO","DWS Cash Opportunities Dir Ann Bns","11.90","Mutual Fund","BSE"
"123859.BO","Kotak Banking and PSU Debt Dir Dl Div","10.08","Mutual Fund","BSE"
"ACC4.BO","ACC LTD","1,512.15","Stock","BSE"
"AXISLIQUIDDI.BO","Axis Liquid Dir Gr","1,635.79","Mutual Fund","BSE"
"EDELWEISSVAL.BO","Edelweiss Prudent Advantage B Div","19.31","Mutual Fund","BSE"
"ISU1524-C.BO","","NaN","Future",""
"ESTMNAL.BO","EASTERN MINING & ALLIED LTD.","0.50","Stock","BSE"
"130492.BO","DSP BlackRock Global Alloc Reg Gr","10.69","Mutual Fund","BSE"
"F00000H5F9.BO","Bajaj Allz Life-Equity Growth","28.42","Mutual Fund","BSE"
"F00000H5HA.BO","Bajaj Allz Life-Equity Index Pension","43.13","Mutual Fund","BSE"
"F00000H5TV.BO","Bajaj Allz Life-Equity Plus","63.54","Mutual Fund","BSE"
"F00000H5V6.BO","Bajaj Allz Life-Equity Gain","58.62","Mutual Fund","BSE"
"F00000M7HG.BO","Bajaj Allz Life-Premier Equ Index","22.03","Mutual Fund","BSE"
"F00000M7HD.BO","Bajaj Allz Life-Assured Return","14.51","Mutual Fund","BSE"
"SM1616-C.BO","","NaN","Future",""
"125504.BO","SBI Treasury Advantage Dir Wk Div","1,011.10","Mutual Fund","BSE"
"AHMEDFORGE.BO","AHMEDNAGAR FORGINGS LTD.","253.10","Stock","BSE"
"KOTAKNIFT.NS","KOTAK MAHINDRA ASS KOTAK NIFTY","804.00","Stock","NSI"
"SUNDARAMSELD.BO","Sundaram Sel Debt S/T Asset Yr Div","11.48","Mutual Fund","BSE"
"TATAAIALIFEA.BO","Tata AIA Life-Aggressive Growth","23.88","Mutual Fund","BSE"
"TATAAIALIFEB.BO","Tata AIA Life-Balanced Group Pension","18.34","Mutual Fund","BSE"
"ALANKIT.NS","Alankit Limited","218.30","Stock","NSI"
"ALH1526-C.BO","","NaN","Future",""
"AMRAFIN.BO","Amrapali Fincap Limited","120.00","Stock","BSE"
"APG1526-C.BO","","NaN","Future",""
"UTITRSADVDLD.BO","UTI Trs Adv Dl Div","1,050.51","Mutual Fund","BSE"
"UTITRSADVINS.BO","UTI Trs Adv Instl Wk Div","1,004.76","Mutual Fund","BSE"
"UTITRSADVWKD.BO","UTI Trs Adv Wk Div","1,089.77","Mutual Fund","BSE"
"UTICHARITABL.BO","UTI Charitable and Religious Trusts Gr","284.69","Mutual Fund","BSE"
"ACJ1530-C.BO","","NaN","Future",""
"ACV1529-C.BO","","NaN","Future",""
"ADVANIHOT.NS","Advani Hotels & Resorts India Ltd","56.00","Stock","NSI"
"CLV1529-C.BO","","NaN","Future",""
"ELH1526-C.BO","","NaN","Future",""
"LORDSCHLO.BO","Lords Chloro Alkali Ltd","30.00","Stock","BSE"
"INDOASIAP.BO","Indo-Asian Foods and Commodities Ltd","10.40","Stock","BSE"
"KDJHRL.BO","KDJ HOLIDAYSCAPES AND RESORTS","13.45","Stock","BSE"
"KERALAYUR.BO","Kerala Ayurveda Ltd","70.50","Stock","BSE"
"KFA-EQ.NS","KINGFISHER AIRLINE INR10","0.00","Stock","NSI"
"MIRAEASSETGL.BO","Mirae Asset Global Commodity Stocks Div","8.75","Mutual Fund","BSE"
"TAURUSMIPADV.BO","Taurus MIP Adv Gr","14.50","Mutual Fund","BSE"
"TATAINDEXNIF.BO","Tata Index Nifty A","47.16","Mutual Fund","BSE"
"APJ1530-C.BO","","NaN","Future",""
"AXISFIXEDINC.BO","Axis Fixed Income Opp Fund Reg Mn Div","10.01","Mutual Fund","BSE"
"AVANTIFEE.NS","","2,138.25","Stock","NSI"
"AGRITECH.NS","Agri-Tech (India) Ltd","5.50","Stock","NSI"
"BKJ1530-C.BO","","NaN","Future",""
"ELK1528-C.BO","","NaN","Future",""
"MAANALU.BO","MAAN ALUMINIUM LTD.","31.30","Stock","BSE"
"MAANALU-BE.NS","MAAN ALUMINIUM LTD INR10","0.00","Stock","NSI"
"MASL.BO","MAX ALERT SYSTEMS LTD.","12.00","Stock","BSE"
"133033.BO","Kotak Equity Arbitrage Dir Bi Mn","20.15","Mutual Fund","BSE"
"NAGAAGRI.BO","Nagarjuna Agrichem Ltd.","21.15","Stock","BSE"
"LTV1529-C.BO","","NaN","Future",""
"NICCOUCO.BO","Nicco Uco Alliance Credit Ltd","0.40","Stock","BSE"
"134426.BO","L&T Resurgent India Corp Bd Ann Div","10.6","Mutual Fund","BSE"
"BCN1530-C.BO","","NaN","Future",""
"ATQ1527-C.BO","","NaN","Future",""
"BCQ1527-C.BO","","NaN","Future",""
"ZSVTRADI.BO","S.V.TRADING & AGENCIES LTD.","7","Stock","BSE"
"RMCHEM.BO","RAM MINERALS AND CHEMICALS LIM","169.1","Stock","BSE"
"ARUNAHTEL.BO","Aruna Hotels Ltd","5","Stock","BSE"
"130310.BO","Axis Fixed Income Opp Fund Reg Wk Div","10.14","Mutual Fund","BSE"
"ADARCHM.BO","ADARSH CHEMICALS & FERTILIZERS","5","Stock","BSE"
"APTEAML.BO","APTE AMALGAMATIONS LTD.","101.7","Stock","BSE"
"ADMANUM.BO","Ad-Manum Finance Ltd","25.45","Stock","BSE"
"CRBARIH.BO","ARIHANT MANGAL GROWTH SCHEME-C","4.95","Stock","BSE"
"AVIVA.BO","Aviva Industries Ltd","27.55","Stock","BSE"
"ASSMRMO.BO","Associated Marmo & Granites Ltd","8.1","Stock","BSE"
"ALFATRAN.BO","Alfa Transformers Ltd","22.05","Stock","BSE"
"AUSTENG.BO","Austin Engineering Co Ltd","65.5","Stock","BSE"
"ADSDIAG.BO","Ahluwalia Contracts (India) Limited","11.34","Stock","BSE"
"DERPC.BO","Dera Paints and Chemicals Limited","6.3","Stock","BSE"
"131896.BO","Birla Sun Life Act Dt Mt Mgr FoF Gr","19.59","Mutual Fund","BSE"
"ASINPET.BO","Asian Petroproducts & Exports Ltd","3.58","Stock","BSE"
"SEASTAG.BO","SOUTH EAST AGRO INDUSTRIES LTD","13.00","Stock","BSE"
"SHRINIWAS.BO","Shri Niwas Leasing and Finance","35.15","Stock","BSE"
"ASHAPURMI.NS","Ashapura Minechem Ltd","0.00","Stock","NSI"
"ALANSCOTT.BO","Alan Scott Industries Ltd.","21.50","Stock","BSE"
"SREERAYA.BO","Sree Rayalaseema Alkalies & Allied Chemicals Ltd","17.85","Stock","BSE"
"SUGAT.BO","Sugam Agro Tech Ltd","1.70","Stock","BSE"
"NVQ1527-C.BO","","NaN","Future",""
"126393.BO","DSP BlackRock Dyn Asset Alloc Dir Gr","12.01","Mutual Fund","BSE"
"KOTAKASSETAL.BO","Kotak Asset Allocator Fund Dir Div","59.81","Mutual Fund","BSE"
"TAINWALCHM-BE.NS","TAINWALA CHEMICAL AND PLA","0.00","Stock","NSI"
"VARDHACRLC-EQ.NS","VARDHMAN ACRYLICS LIMITED","28.70","Stock","NSI"
"ASHFL.BO","Akme Star Housing Finance Limi","35.50","Stock","BSE"
"CLN1530-C.BO","","NaN","Future",""
"125137.BO","Baroda Pioneer Trs Adv Pl B Dir Bns","1,701.82","Mutual Fund","BSE"
"AGIIL.BO","AGI Infra Limited","122.40","Stock","BSE"
"ZAMBISLK.BO","AMBIKA SILK MILLS LTD.","27.90","Stock","BSE"
"PLM1525-C.BO","","NaN","Future",""
"130543.BO","HDFC Dynamic PE Ratio FOFs A Dir Gr","14.04","Mutual Fund","BSE"
"130501.BO","HDFC Small and Mid Cap Div","21.65","Mutual Fund","BSE"
"ATM1525-C.BO","","NaN","Future",""
"AUTOPINS.BO","AUTO PINS (INDIA) LTD.","28.05","Stock","BSE"
"ACROPETAL-BE.NS","ACROPETAL TECHNOLO INR10","0.00","Stock","NSI"
"AGIOPAPER.BO","Agio Paper & Industries Ltd","1.54","Stock","BSE"
"AIFL.BO","ASHAPURA INTIMATES FASHION LTD","280.00","Stock","BSE"
"ALMONDZ-BE.NS","ALMONDZ GLOBAL SEC INR6","0.00","Stock","NSI"
"ALSL.BO","ALACRITY SECURITIES LTD","3.81","Stock","BSE"
"AMTEKBBPH.BO","AMTEKAUTO*","104.70","Stock","BSE"
"ANSALHBBPH.BO","ANSALH*","38.80","Stock","BSE"
"APOLLOTYRE-EQ.NS","APOLLO TYRES LIMITED","165.35","Stock","NSI"
"ATLASCYCL.NS","Atlas Cycles (Haryana) Ltd","215.05","Stock","NSI"
"AUSOMENT.BO","Ausom Enterprise Ltd","23.90","Stock","BSE"
"AZUREEXIM.BO","AZURE EXIM SERVICES LTD.","4.95","Stock","BSE"
"BALAMINES.NS","Balaji Amines Limited","140.75","Stock","NSI"
"BASML-EQ.NS","BANNARI AMMAN SPINNING MILLS LI","254.90","Stock","NSI"
"120738.BO","UTI Trs Adv Instl Dir Bns","1,681.31","Mutual Fund","BSE"
"127849.BO","BOI AXA Equity Debt Rebalancer Reg Gr","12.52","Mutual Fund","BSE"
"128078.BO","Kotak M/T Reg Ann Div","10.86","Mutual Fund","BSE"
"F00000T3MP.BO","HDFC Arbitrage Whls Dir Div","10.56","Mutual Fund","BSE"
"SUNDARAMINFR.BO","Sundaram Infrastructure Adv Dir Gr","25.60","Mutual Fund","BSE"
"119363.BO","BOI AXA Focused Infrastructure Dir Div","12.25","Mutual Fund","BSE"
"IL&FSENGG.BO","IL&FS ENGINEERING AND CONSTRUC","71.25","Stock","BSE"
"PIPAVAVDOC4.BO","PIPAVAV DEFENCE AND OFFSHORE E","60.25","Stock","BSE"
"ADANIPOWER4.BO","ADANI POWER LTD","41.00","Stock","BSE"
"AMARJOTHI.BO","AMARJOTHI SPINNING MILLS LTD.","86.20","Stock","BSE"
"ATCOM6.BO","ATCOM TECHNOLOGIES LTD","3.19","Stock","BSE"
"AMTEKINDIA6.BO","AMTEK INDIA LTD","148.30","Stock","BSE"
"APOLLOHOSP4.BO","APOLLO HOSPITALS ENTERPRISES L","1,292.25","Stock","BSE"
"ASIANELEC.BO","ASIAN ELECTRONICS LTD.","1.78","Stock","BSE"
"AKSPINTEX.BO","A.K. Spintex Ltd.","38.05","Stock","BSE"
"VIX1526-C.BO","","NaN","Future",""
"132118.BO","Birla Sun Life Latin America Eq Gr","7.41","Mutual Fund","BSE"
"132120.BO","Birla Sun Life Latin America Eq Dir Gr","7.51","Mutual Fund","BSE"
"100301.BO","Kotak Bond A Reg Bns","27.21","Mutual Fund","BSE"
"101795.BO","ICICI Pru FRF A Gr","219.83","Mutual Fund","BSE"
"101224.BO","Tata Dynamic Bond A Div","14.92","Mutual Fund","BSE"
"102187.BO","Birla Sun Life Asset Allc Mod Gr","44.43","Mutual Fund","BSE"
"ARIHANT-EQ.NS","ARIHANT FOUNDATIONS & HOUSING L","41.00","Stock","NSI"
"106521.BO","AIG India Trs Retl Gr","1,869.87","Mutual Fund","BSE"
"106796.BO","HDFC Arbitrage Retl Gr","17.81","Mutual Fund","BSE"
"106795.BO","HDFC Arbitrage Instl Qt Div","10.41","Mutual Fund","BSE"
"ARVIND6.BO","ARVIND LTD","236.75","Stock","BSE"
"PARTANI.BO","Partani Appliances Limited","215.90","Stock","BSE"
"INTELLECT-EQ.NS","INTELLECT DESIGN ARENA LIMITED","278.45","Stock","NSI"
"AMTEKINDIA-BE.NS","AMTEK INDIA LIMITED","0.00","Stock","NSI"
"ELAND-EQ.NS","E-LAND APPAREL LIMITED","42.15","Stock","NSI"
"UTITRSADVGR.BO","UTI Trs Adv Gr","3,701.05","Mutual Fund","BSE"
"BCX1526-C.BO","","NaN","Future",""
"PWX1526-C.BO","","NaN","Future",""
"135450.BO","JPMorgan India Trs Seg Ast Gr","10.00","Mutual Fund","BSE"
"100528.BO","Templeton India Income Builder A Gr","50.83","Mutual Fund","BSE"
"102452.BO","HDFC Cash Mgmt Trs Adv Gr","30.98","Mutual Fund","BSE"
"102536.BO","UTI MIS Advantage Mn Div","14.60","Mutual Fund","BSE"
"102534.BO","UTI MIS Advantage Flex Div","30.67","Mutual Fund","BSE"
"101800.BO","ICICI Pru FRF A Dl Div","100.29","Mutual Fund","BSE"
"102143.BO","ICICI Pru Advisor Very Cautious Div","22.68","Mutual Fund","BSE"
"105547.BO","HDFC Cash Mgmt Trs Adv Whls Dl Div","10.04","Mutual Fund","BSE"
"105658.BO","UTI Trs Adv Instl Mn Div","1,029.40","Mutual Fund","BSE"
"108767.BO","IDFC SS Inc S/T A Mn Div","10.16","Mutual Fund","BSE"
"106179.BO","Religare Active Income Reg Yr Div","1,475.26","Mutual Fund","BSE"
"108992.BO","IDFC Arbitrage Plus A Div","11.90","Mutual Fund","BSE"
"119999.BO","BNP Paribas Income and Gold Dir Div","11.12","Mutual Fund","BSE"
"120466.BO","Axis Equity Dir Div","15.23","Mutual Fund","BSE"
"120791.BO","UTI Gilt Advantage L/T Dir Div","17.86","Mutual Fund","BSE"
"123692.BO","Kotak Banking and PSU Debt Dir Mn Div","10.88","Mutual Fund","BSE"
"AXISLIQUIDMN.BO","Axis Liquid Mn Div","1,001.03","Mutual Fund","BSE"
"AVIVALIFEIND.BO","Aviva Life-Index","13.37","Mutual Fund","BSE"
"BNPPARIBASIN.BO","BNP Paribas Inc and Gold Div Reinv","11.03","Mutual Fund","BSE"
"PWU1524-C.BO","","NaN","Future",""
"DWSINCOMEADV.BO","DWS Income Advantage Reg Div","10.13","Mutual Fund","BSE"
"F00000H373.BO","AEGON Religare Life-Pen Balance","19.66","Mutual Fund","BSE"
"F00000H5F1.BO","Bajaj Allz Life-Bond","22.66","Mutual Fund","BSE"
"F00000H5H0.BO","Bajaj Allz Life-Group Equity Index","14.87","Mutual Fund","BSE"
"F00000H5TE.BO","Bajaj Allz Life-Equity","34.62","Mutual Fund","BSE"
"F00000PDW8.BO","DWS Income Advantage Dir Gr","17.91","Mutual Fund","BSE"
"GAEL.BO","Gujarat Ambuja Exports Ltd","47.25","Stock","BSE"
"F00000VNGM.BO","JPMorgan India Balanced Adt Reg Bns","9.57","Mutual Fund","BSE"
"GRANDMA.BO","GRANDMA TRADING & AGENCIES LTD","28.00","Stock","BSE"
"GRINDLAYSCAS.BO","IDFC Cash A Dl Div","1,058.19","Mutual Fund","BSE"
"ICICIPRUSERV.BO","ICICI Pru Exports and Other Srvs Dir Gr","47.97","Mutual Fund","BSE"
"ICICIPRUFRFA.BO","ICICI Pru FRF A Wk Div","100.50","Mutual Fund","BSE"
"F00000PD1L.BO","LIC Nomura MF Index Sensex Adv Dir Gr","18.62","Mutual Fund","BSE"
"VIU1524-C.BO","","NaN","Future",""
"GGAUTO.BO","G G Automotive Gears Ltd","4.90","Stock","BSE"
"GRINDLAYSDYN.BO","IDFC Dynamic Bond A Yr Div","18.70","Mutual Fund","BSE"
"GRINDLAYSGOV.BO","IDFC Gov Sec Inv A Yr Div","19.14","Mutual Fund","BSE"
"IDBIGILTFUND.BO","IDBI Gilt Fund Ann Div","10.71","Mutual Fund","BSE"
"KOTAKBONDAAN.BO","Kotak Bond A Ann Dir Div","21.76","Mutual Fund","BSE"
"INDOASIAP.BO","Indo-Asian Foods and Commodities Ltd","10.40","Stock","BSE"
"KDJHRL.BO","KDJ HOLIDAYSCAPES AND RESORTS","13.45","Stock","BSE"
"KERALAYUR.BO","Kerala Ayurveda Ltd","70.50","Stock","BSE"
"KFA-EQ.NS","KINGFISHER AIRLINE INR10","0.00","Stock","NSI"
"MIRAEASSETGL.BO","Mirae Asset Global Commodity Stocks Div","8.75","Mutual Fund","BSE"
"TAURUSMIPADV.BO","Taurus MIP Adv Gr","14.50","Mutual Fund","BSE"
"TATAINDEXNIF.BO","Tata Index Nifty A","47.16","Mutual Fund","BSE"
"APJ1530-C.BO","","NaN","Future",""
"AXISFIXEDINC.BO","Axis Fixed Income Opp Fund Reg Mn Div","10.01","Mutual Fund","BSE"
"AVANTIFEE.NS","","2,138.25","Stock","NSI"
"AGRITECH.NS","Agri-Tech (India) Ltd","5.50","Stock","NSI"
"BKJ1530-C.BO","","NaN","Future",""
"ELK1528-C.BO","","NaN","Future",""
"120293.BO","Religare Invesco AGILE Dir Div","9.54","Mutual Fund","BSE"
"122393.BO","BNP Paribas Govt Sec Ann Div","10.29","Mutual Fund","BSE"
"120687.BO","ICICI Pru Exports and Other Srvs Dir Div","36.10","Mutual Fund","BSE"
"PLF1628-C.BO","","NaN","Future",""
"PLG1625-C.BO","","NaN","Future",""
"AXISTRSADVRE.BO","Axis Trs Adv Retl Wk Div","1,002.45","Mutual Fund","BSE"
"AVIVALIFEPEN.BO","Aviva Life-Pension Secure","21.57","Mutual Fund","BSE"
"AXISGOLDDIRG.BO","Axis Gold Dir Gr","8.71","Mutual Fund","BSE"
"AXISGOLDDIV.BO","Axis Gold Div","8.37","Mutual Fund","BSE"
"AXISLIQUIDGR.BO","Axis Liquid Gr","1,632.78","Mutual Fund","BSE"
"LTU1524-C.BO","","NaN","Future",""
"F00000H51Z.BO","Aviva Life-Enhancer","18.59","Mutual Fund","BSE"
"F00000H52J.BO","Aviva Life-Pen Index","16.44","Mutual Fund","BSE"
"F00000H37O.BO","Bharti AXA Life-Build India Pen","15.66","Mutual Fund","BSE"
"F00000H5GK.BO","Bajaj Allz Life-Asset Allocation Pension","21.04","Mutual Fund","BSE"
"F00000H5GP.BO","Bajaj Allz Life-Liquid Pension","21.73","Mutual Fund","BSE"
"F00000H5SE.BO","Bajaj Allz Life-Growth Plus 1","15.20","Mutual Fund","BSE"
"F00000M7HC.BO","Bajaj Allz Life-Max Gain II","14.72","Mutual Fund","BSE"
"131398.BO","IDFC All Seasons Bond Dir Prdic Div","11.21","Mutual Fund","BSE"
"SU1517-C.BO","","NaN","Future",""
"F00000H38U.BO","Future Gen Life-Pension Active","25.73","Mutual Fund","BSE"
"F00000H5SG.BO","Bajaj Allz Life-Shield Plus 1","15.89","Mutual Fund","BSE"
"F00000H5SQ.BO","Bajaj Allz Life-Debt Plus Pen","25.46","Mutual Fund","BSE"
"F00000M7HE.BO","Bajaj Allz Life-Premier Bond","18.88","Mutual Fund","BSE"
"F00000M7HI.BO","Bajaj Allz Life-Shield Plus III","15.53","Mutual Fund","BSE"
"F00000M7HK.BO","Bajaj Allz Life-Growth Plus II","13.62","Mutual Fund","BSE"
"F00000MG0U.BO","Bajaj Allz Life-Group Equity","17.29","Mutual Fund","BSE"
"RAJPUTANA.BO","Rajputana Investment and Finan","10","Stock","BSE"
"131450.BO","ICICI Pru Balanced Adv Reg Qt Div","10.9","Mutual Fund","BSE"
"ALANKIT.BO","ALANKIT","48.85","Stock","BSE"
"GENERAAGRI.BO","GENERA AGRI CORP LTD.","3.25","Stock","BSE"
"GREENFIRE-EQ.NS","GREEN FIRE AGRI COMMODITIES LIM","2.3","Stock","NSI"
"134111.BO","SBI Dynamic Asset Allocation Dir Div","9.96","Mutual Fund","BSE"
"IDBIFEDLIFEC.BO","IDBI Fed Life-Cautious Asset Allocator","17.93","Mutual Fund","BSE"
"IDBITAXSAVIN.BO","IDBI Equity Advantage Reg Div","17.47","Mutual Fund","BSE"
"IDFCARBITRAG.BO","IDFC Arbitrage Plan A Reg Div","12.52","Mutual Fund","BSE"
"IDFCALLSEASO.BO","IDFC All Seasons Bond Dir Gr","23.06","Mutual Fund","BSE"
"ICICIPRUEQUI.BO","ICICI Pru Equity Arbitage Instl Gr","20.24","Mutual Fund","BSE"
"F00000VNGO.BO","JPMorgan India Balanced Adt Dir Div","9.59","Mutual Fund","BSE"
"HIMATAUT.BO","Himatsingka Auto Enterprises Ltd","189.8","Stock","BSE"
"TEEAI.BO","Teesta Agro Industries Ltd","10.00","Stock","BSE"
"KOTAKTREASUR.BO","Kotak Treasury Advantage Fund Reg Dl Div","10.08","Mutual Fund","BSE"
"UTITRSADVFTD.BO","UTI Trs Adv Ft Div","1,073.98","Mutual Fund","BSE"
"HATSUN-EQ.NS","HATSUN AGRO PRODUCT LIMITED","410.10","Stock","NSI"
"134426.BO","L&T Resurgent India Corp Bd Ann Div","10.60","Mutual Fund","BSE"
"BCN1530-C.BO","","NaN","Future",""
"ATQ1527-C.BO","","NaN","Future",""
"BCQ1527-C.BO","","NaN","Future",""
"ZSVTRADI.BO","S.V.TRADING & AGENCIES LTD.","7.00","Stock","BSE"
"RMCHEM.BO","RAM MINERALS AND CHEMICALS LIM","170.50","Stock","BSE"
"ARUNAHTEL.BO","Aruna Hotels Ltd","5.00","Stock","BSE"
"130310.BO","Axis Fixed Income Opp Fund Reg Wk Div","10.14","Mutual Fund","BSE"
"ADARCHM.BO","ADARSH CHEMICALS & FERTILIZERS","5.00","Stock","BSE"
"APTEAML.BO","APTE AMALGAMATIONS LTD.","101.70","Stock","BSE"
"ADMANUM.BO","Ad-Manum Finance Ltd","25.45","Stock","BSE"
"CRBARIH.BO","ARIHANT MANGAL GROWTH SCHEME-C","4.95","Stock","BSE"
"AVIVA.BO","Aviva Industries Ltd","27.55","Stock","BSE"
"ASSMRMO.BO","Associated Marmo & Granites Ltd","8.10","Stock","BSE"
"ALFATRAN.BO","Alfa Transformers Ltd","22.05","Stock","BSE"
"AUSTENG.BO","Austin Engineering Co Ltd","65.50","Stock","BSE"
"AURIONPRO.NS","Aurionpro Solutions Ltd","222.95","Stock","NSI"
"AUSTENGBBPH.BO","AUSTIN ENGG*","50.10","Stock","BSE"
"BSLGOLDET.NS","BIRLA SUN LIFE ASS GOLD ETF","2,313.90","Stock","NSI"
"130209.BO","Edelweiss Arbitrage Fund Dir Div","10.35","Mutual Fund","BSE"
"130448.BO","L&T Arbitrage Opportunities Dir Qtr Div","10.45","Mutual Fund","BSE"
"130446.BO","L&T Arbitrage Opportunities Reg Gr","11.13","Mutual Fund","BSE"
"130604.BO","JM Arbitrage Advantage Dir Bns","10.96","Mutual Fund","BSE"
"128961.BO","Axis Trs Adv Dir Bns","1,656.49","Mutual Fund","BSE"
"121933.BO","IDFC Banking Debt Reg Ann Div","10.66","Mutual Fund","BSE"
"128820.BO","Reliance Arbitrage Adv Mn Div","10.47","Mutual Fund","BSE"
"F00000T3MQ.BO","HDFC Arbitrage Whls Dir Mn Div","10.34","Mutual Fund","BSE"
"122980.BO","DWS Treasury Investment Reg Ann Bns","11.15","Mutual Fund","BSE"
"DWSHYD13GP-MF.NS","DEUTSCHE ASSET MGM DWS HYBRID F","8.75","Stock","NSI"
"AGRITECH.BO","AGRI- TECH (INDIA) LTD","6.10","Stock","BSE"
"AGRODUTCH-BE.NS","AGRO DUTCH INDUSTRIES LTD","0.00","Stock","NSI"
"AUSTRAL-BE.NS","GREENEARTH RES&PRO INR1","0.00","Stock","NSI"
"AMTEKAUTO6.BO","AMTEK AUTO LTD","160.00","Stock","BSE"
"AFTEK6.BO","AFTEK LTD","3.45","Stock","BSE"
"CYBERTECH.BO","CYBERTECH SYSTEMS AND SOFTWARE","59.65","Stock","BSE"
"SSLFINANCE.BO","ARCHANA SOFTWARE LTD.","3.93","Stock","BSE"
"129052.BO","HDFC Arbitrage Whls Dir Gr","11.34","Mutual Fund","BSE"
"IDBIEQUITYAD.BO","IDBI Equity Advantage Reg Div","17.47","Mutual Fund","BSE"
"UNIONKBCSMAL.BO","Union KBC Small and Midcap Reg Div","12.27","Mutual Fund","BSE"
"CRESTANI.NS","Crest Animation Studios Ltd","0.00","Stock","NSI"
"130451.BO","L&T Arbitrage Opportunities Reg Bns","11.13","Mutual Fund","BSE"
"CONFINT.BO","CONFIDENCE FINANCE AND TRADING","1.88","Stock","BSE"
"AUSTRAL-BE.NS","GREENEARTH RES&PRO INR1","0.00","Stock","NSI"
"AMTEKAUTO6.BO","AMTEK AUTO LTD","160.00","Stock","BSE"
"AFTEK6.BO","AFTEK LTD","3.45","Stock","BSE"
"CYBERTECH.BO","CYBERTECH SYSTEMS AND SOFTWARE","59.65","Stock","BSE"
