"Symbol","Name","Last Trade","Type","Exchange"
"RTSRX","State Street/Ramius Mgd Futs Strat A","10.09","Mutual Fund","NAS"
"RSLAX","American Funds SMALLCAP World R1","44.24","Mutual Fund","NAS"
"RRFAX","Federated Real Return Bond A","10.11","Mutual Fund","NAS"
"RPH.F","ANGLO AMR UNSP ADR","2.25","Stock","FRA"
"RORO","SPDR SSgA Risk Aware ETF","36.47","ETF","PCX"
"RNWCX","American Funds New World R3","50.97","Mutual Fund","NAS"
"RMUNX","Oppenheimer Rochester Fund Municipals A","14.83","Mutual Fund","NAS"
"RMFGX","American Funds American Mutual R6","36.51","Mutual Fund","NAS"
"RMAEX","American Funds Mortgage R4","10.29","Mutual Fund","NAS"
"RMABX","American Funds Mortgage R2","10.24","Mutual Fund","NAS"
"RLBGX","American Funds American Balanced R6","25.28","Mutual Fund","NAS"
"RIRGX","American Funds Capital Income Bldr R6","57.56","Mutual Fund","NAS"
"RINGX","American Funds Income Portfolio R6","11.54","Mutual Fund","NAS"
"RIDAX","American Funds Income Fund of Amer R1","21.03","Mutual Fund","NAS"
"RGVGX","American Funds US Government Sec R6","14.15","Mutual Fund","NAS"
"RGVEX","American Funds US Government Sec R4","14.15","Mutual Fund","NAS"
"RGRDX","JHancock Select Growth ADV","22.65","Mutual Fund","NAS"
"RGNBX","American Funds Growth and Inc Port R2","13.38","Mutual Fund","NAS"
"RFNCX","American Funds Fundamental Invs R3","54.09","Mutual Fund","NAS"
"RFFTX","American Funds 2035 Trgt Date Retire R6","13.17","Mutual Fund","NAS"
"REXI","Resource America, Inc.","5.88","Stock","NMS"
"RERGX","American Funds Europacific Growth R6","48.44","Mutual Fund","NAS"
"REIAGROLTD.BO","REI AGRO LTD.","0.81","Stock","BSE"
"REAIX","American Century Real Estate Instl","30.04","Mutual Fund","NAS"
"RDRAX","Ramius Hedged Alpha A","8.78","Mutual Fund","NAS"
"RDBTX","American Funds 2015 Trgt Date Retire R4","11.08","Mutual Fund","NAS"
"RCWGX","American Funds Capital World Bond R6","19.08","Mutual Fund","NAS"
"RCRAX","Pioneer Dynamic Credit A","9.21","Mutual Fund","NAS"
"RCOCX","RS Large Cap Alpha C","53.41","Mutual Fund","NAS"
"RCFTX","American Funds 2035 Trgt Date Retire R3","12.98","Mutual Fund","NAS"
"RCF.NS","Rashtriya Chemicals and Fertilizers Ltd","51.05","Stock","NSI"
"RCF.BO","Rashtriya Chemicals and Fertilizers Ltd","50.95","Stock","BSE"
"RCDTX","American Funds 2025 Trgt Date Retire R3","12.34","Mutual Fund","NAS"
"RBCTX","American Funds 2020 Trgt Date Retire R2","11.43","Mutual Fund","NAS"
"RBARX","RBC BlueBay Absolute Return I","9.91","Mutual Fund","NAS"
"RAPZX","Cohen & Steers Real Assets Z","8.34","Mutual Fund","NAS"
"RAPCX","Cohen & Steers Real Assets C","8.26","Mutual Fund","NAS"
"RAPAX","Cohen & Steers Real Assets A","8.32","Mutual Fund","NAS"
"RAMVX","Roumell Opportunistic Value A","7.19","Mutual Fund","NAS"
"RAFFX","American Funds AMCAP R5","28.46","Mutual Fund","NAS"
"RAD","Rite Aid Corporation","7.89","Stock","NYQ"
"QUAKX","AB Small Cap Growth K","47.16","Mutual Fund","NAS"
"QUABX","AB Small Cap Growth B","33.54","Mutual Fund","NAS"
"QTRIX","Quaker Global Tactical Allocation I","12.84","Mutual Fund","NAS"
"QSC.DE","QSC  AG","1.58","Stock","GER"
"QPACU","Quinpario Acquisition Corp. 2","9.96","Stock","NCM"
"QICLX","AQR International Multi-Style I","11","Mutual Fund","NAS"
"PZA","PowerShares National AMT-Free MuniBd ETF","25.38","ETF","PCX"
"PWCNX","Pathway Advisors Conservative","10.42","Mutual Fund","NAS"
"PWAGX","Pathway Advisors Aggressive Growth","11.59","Mutual Fund","NAS"
"PVADX","AllianzGI NFJ Small-Cap Value Admin","24.84","Mutual Fund","NAS"
"PUDBX","Prudential Real Assets B","9.16","Mutual Fund","NAS"
"PTXAX","PIMCO Tax Managed Real Return A","9.78","Mutual Fund","NAS"
"PTUZX","PIMCO Total Return IV A","10.44","Mutual Fund","NAS"
"PTOAX","PIMCO StocksPLUS Absolute Return A","9.53","Mutual Fund","NAS"
"PTFAX","PIMCO RAE Fundamental Advantage PLUS A","9.66","Mutual Fund","NAS"
"PTCAX","Principal LifeTime 2030 A","14.53","Mutual Fund","NAS"
"PSQIX","Palmer Square Absolute Return I","9.12","Mutual Fund","NAS"
"PSFAX","PIMCO Short-Term Admin","9.77","Mutual Fund","NAS"
"PSDMX","PIMCO Short-Duration Muni Income Adm","8.46","Mutual Fund","NAS"
"PRWLX","Principal Diversified Intl A","11.65","Mutual Fund","NAS"
"PRRQX","Putnam RetirementReady 2030 A","21.12","Mutual Fund","NAS"
"PRROX","Putnam RetirementReady 2025 A","21.5","Mutual Fund","NAS"
"PRREX","Putnam Absolute Return 100 R6","10.14","Mutual Fund","NAS"
"PROB.ST","Probi AB (publ)","140","Stock","STO"
"PRAAX","AllianzGI NFJ Mid-Cap Value Admin","26.28","Mutual Fund","NAS"
"PQIDX","PIMCO Dividend and Income Builder D","11.31","Mutual Fund","NAS"
"PPAP.NS","PPAP Automotive Ltd","170.35","Stock","NSI"
"PNVAX","Putnam International Capital Opp A","35.38","Mutual Fund","NAS"
"PNFIX","AllianzGI NFJ All-Cap Value Instl","16.54","Mutual Fund","NAS"
"PMVCX","Pacific Advisors Mid Cap Value C","10.26","Mutual Fund","NAS"
"PMRAX","PIMCO Mortgage-Backed Securities A","10.52","Mutual Fund","NAS"
"PMIEX","PNC International Equity A","19.12","Mutual Fund","NAS"
"PMARX","Pioneer Flexible Opportunities A","11.98","Mutual Fund","NAS"
"PLSBX","Deutsche Multi-Asset Moderate Allc B","9.82","Mutual Fund","NAS"
"PLFLX","Pacific Funds Floating Rate Income A","9.77","Mutual Fund","NAS"
"PLFAX","PNC Limited Maturity Bond A","10.18","Mutual Fund","NAS"
"PJEAX","Prudential US Real Estate A","14.33","Mutual Fund","NAS"
"PIOBX","Pioneer Bond A","9.61","Mutual Fund","NAS"
"PINDX","Pioneer Disciplined Growth A","17.58","Mutual Fund","NAS"
"PIAFX","Invesco Premium Income A","10.04","Mutual Fund","NAS"
"PHDAX","PIMCO High Yield A","8.7","Mutual Fund","NAS"
"PGROX","Dreyfus Worldwide Growth A","53.39","Mutual Fund","NAS"
"PGOFX","Pioneer Growth Opportunities A","35.31","Mutual Fund","NAS"
"PGISX","Pacific Advisors Small Cap Value I","43.47","Mutual Fund","NAS"
"PGFIX","AllianzGI Focused Growth Institutional","41.4","Mutual Fund","NAS"
"PGFAX","AllianzGI Focused Growth Administrative","39.35","Mutual Fund","NAS"
"PGEAX","Putnam Global Energy A","7.89","Mutual Fund","NAS"
"PGBZX","Putnam Global Telecommunication A","15.06","Mutual Fund","NAS"
"PFZAX","PIMCO RealPath 2045 A","9.84","Mutual Fund","NAS"
"PFYAX","PIMCO RealPath 2050 A","7.58","Mutual Fund","NAS"
"PFSSX","PIMCO Emerg Mkts Full Spectrum Bd A","7.14","Mutual Fund","NAS"
"PFR-UN.TO","Advantaged Preferred Shares Trust","19.18","Stock","TOR"
"PFAPX","PIMCO RAE Fundamental Advantage PLUS P","9.81","Mutual Fund","NAS"
"PEQUX","Putnam Global Equity A","12.79","Mutual Fund","NAS"
"PENAX","Principal LifeTime 2010 A","13.6","Mutual Fund","NAS"
"PEMMX","Putnam Emerging Markets Equity A","8.95","Mutual Fund","NAS"
"PEMGX","Principal MidCap A","22.59","Mutual Fund","NAS"
"PEK","Market Vectors ChinaAMC A-Share ETF","45.52","ETF","PCX"
"PEBAX","PIMCO Emerging Markets Bond Admin","9.7","Mutual Fund","NAS"
"PDRFX","Putnam Dynamic Risk Allocation C","10.3","Mutual Fund","NAS"
"PDPAX","Virtus Alternatives Diversifier A","10.25","Mutual Fund","NAS"
"PDINX","Putnam Diversified Income A","7.13","Mutual Fund","NAS"
"PCGAX","Prudential Income Builder A","9.2","Mutual Fund","NAS"
"PCANX","Principal Capital Appreciation R2","60.56","Mutual Fund","NAS"
"PBYMX","Pioneer AMT-Free Municipal Y","14.48","Mutual Fund","NAS"
"PAZCX","Putnam AZ Tax Exempt Income C","9.22","Mutual Fund","NAS"
"PARHX","T. Rowe Price Retirement 2015 Adv","14.6","Mutual Fund","NAS"
"PARAX","T. Rowe Price Retirement 2010 Adv","17.81","Mutual Fund","NAS"
"PAMVX","Pacific Advisors Mid Cap Value A","11.49","Mutual Fund","NAS"
"PAMRX","Putnam American Government Income R","8.82","Mutual Fund","NAS"
"PALAX","AllianzGI Global Allocation A","11.45","Mutual Fund","NAS"
"PAIMX","T. Rowe Price Summit Municipal Inc Adv","11.93","Mutual Fund","NAS"
"PAIIX","PIMCO Global Bond (USD-Hedged) A","10.3","Mutual Fund","NAS"
"PAGLX","T. Rowe Price Global Growth Stock Adv","20.05","Mutual Fund","NAS"
"PAG","Penske Automotive Group, Inc.","46.47","Stock","NYQ"
"PAEMX","PIMCO Emerging Markets Bond A","9.7","Mutual Fund","NAS"
"PAECX","Putnam Dynamic Asset Allocation Gr C","15.39","Mutual Fund","NAS"
"PADZX","Prudential Absolute Return Bond Z","9.48","Mutual Fund","NAS"
"PACMX","Putnam Dynamic Asset Allocation Cnsrv M","10.67","Mutual Fund","NAS"
"PACCX","Putnam Dynamic Asset Allocation Cnsrv C","10.66","Mutual Fund","NAS"
"PACAX","Putnam Dynamic Asset Allocation Cnsrv A","10.79","Mutual Fund","NAS"
"PABMX","Putnam Dynamic Asset Allocation Bal M","14.68","Mutual Fund","NAS"
"PABAX","Putnam Dynamic Asset Allocation Bal A","14.72","Mutual Fund","NAS"
"PAARX","Putnam Dynamic Asset Allocation Bal R","14.62","Mutual Fund","NAS"
"PAABX","Pacific Advisors Balanced A","12.96","Mutual Fund","NAS"
"PAAAX","PNC Bond A","10.48","Mutual Fund","NAS"
"OTABX","JPMorgan Treasury & Agency A","9.4","Mutual Fund","NAS"
"OSMAX","Oppenheimer International Small Co A","37.41","Mutual Fund","NAS"
"ORMIX","Oppenheimer Rochester Michigan Muni A","8.37","Mutual Fund","NAS"
"OPTFX","Oppenheimer Capital Appreciation A","62.96","Mutual Fund","NAS"
"OPPEX","Oppenheimer Capital Income A","9.69","Mutual Fund","NAS"
"OPPAX","Oppenheimer Global A","80.86","Mutual Fund","NAS"
"OPNYX","Oppenheimer Rochester AMT-Free NY MuniA","11.12","Mutual Fund","NAS"
"OPERA.OL","Opera Software ASA","56.2","Stock","OSL"
"ONJAX","Oppenheimer Rochester NJ Municipal A","9.43","Mutual Fund","NAS"
"OMV.SW","OMV","28.83","Stock","EBS"
"OMSOX","Oppenheimer Main Street Select A","19.86","Mutual Fund","NAS"
"OMIAX","Federated OH Municipal Income A","11.21","Mutual Fund","NAS"
"OHYAX","JPMorgan High Yield A","7.03","Mutual Fund","NAS"
"OGNAX","JPMorgan Multi-Cap Market Neutral A","10.16","Mutual Fund","NAS"
"OFIAX","Oppenheimer Corporate Bond A","10.56","Mutual Fund","NAS"
"OFAFX","Olstein All Cap Value Adv","23.77","Mutual Fund","NAS"
"ODY.AX","Odyssey Energy Limited","0.06","Stock","ASX"
"OAAYX","Oppenheimer Active Allc Y","12.65","Mutual Fund","NAS"
"OAAAX","Oppenheimer Active Allc A","12.49","Mutual Fund","NAS"
"NZF","Nuveen Dividend Advantage Municipal Fund 3","13.84","Stock","ASE"
"NYVTX","Davis NY Venture A","35.2","Mutual Fund","NAS"
"NYIFX","Federated NY Municipal Income A","10.4","Mutual Fund","NAS"
"NWNAX","Nationwide Destination 2045 A","10.2","Mutual Fund","NAS"
"NWGAX","Nuveen Tradewinds Global All-Cap A","25.56","Mutual Fund","NAS"
"NVHAX","Nuveen Short Duration Hi Yld Muni Bd A","10.09","Mutual Fund","NAS"
"NVDBX","Wells Fargo Advantage Diversified Eq B","28.82","Mutual Fund","NAS"
"NTMAX","Nuveen Tactical Market Opportunities A","10.28","Mutual Fund","NAS"
"NTIAX","Columbia Mid Cap Index A","15.64","Mutual Fund","NAS"
"NSCIX","Columbia AMT-Free SC Interm Muni Bd A","10.41","Mutual Fund","NAS"
"NRICX","Nuveen Real Asset Income C","22.27","Mutual Fund","NAS"
"NRIAX","Nuveen Real Asset Income A","22.25","Mutual Fund","NAS"
"NRFAX","Natixis AEW Real Estate A","17.66","Mutual Fund","NAS"
"NRBAX","Neuberger Berman Risk Bal Comdty Str A","5.67","Mutual Fund","NAS"
"NQVAX","Nuveen NWQ Multi-Cap Value A","25.04","Mutual Fund","NAS"
"NPSAX","Nuveen Preferred Securities A","17.06","Mutual Fund","NAS"
"NPRO.OL","Norwegian Property ASA","8.96","Stock","OSL"
"NPFFX","American Funds New Perspective F1","38.98","Mutual Fund","NAS"
"NPFBX","American Funds New Perspective B","38.51","Mutual Fund","NAS"
"NOTAX","Deutsche Strategic High Yld Tx-Fr A","12.37","Mutual Fund","NAS"
"NONOF","Novo Nordisk A/S","56","Stock","PNK"
"NOIAX","Natixis Oakmark International A","12.24","Mutual Fund","NAS"
"NNINX","Columbia AMT-Free NC Interm Muni Bd C","10.56","Mutual Fund","NAS"
"NMITX","Columbia AMT-Free MD Interm Muni Bd B","10.74","Mutual Fund","NAS"
"NMINX","Columbia AMT-Free MD Interm Muni Bd C","10.73","Mutual Fund","NAS"
"NMGIX","Columbia Large Cap Growth V A","22.4","Mutual Fund","NAS"
"NMGAX","Neuberger Berman Mid Cap Growth A","23.56","Mutual Fund","NAS"
"NLPAX","State Farm LifePath 2050 A","10.48","Mutual Fund","NAS"
"NLOAX","State Farm LifePath 2040 A","15.35","Mutual Fund","NAS"
"NINAX","Neuberger Berman Intrinsic Value A","14.42","Mutual Fund","NAS"
"NIFAX","Nationwide Inflation-Protected Secs A","9.38","Mutual Fund","NAS"
"NIEAX","Dreyfus/Newton International Equity A","19.77","Mutual Fund","NAS"
"NHMAX","Nuveen High Yield Municipal Bond A","17.07","Mutual Fund","NAS"
"NGLIX","Neuberger Berman Global Allocation Instl","10.47","Mutual Fund","NAS"
"NGLCX","Neuberger Berman Global Allocation C","10.23","Mutual Fund","NAS"
"NFIAX","Neuberger Berman Floating Rate Inc A","9.72","Mutual Fund","NAS"
"NEMAX","Neuberger Berman Emerg Mkts Eq A","14.5","Mutual Fund","NAS"
"NEGCX","Natixis CGM Advisor Targeted Equity C","8.9","Mutual Fund","NAS"
"NEFLX","Loomis Sayles Ltd Term Govt and Agency A","11.5","Mutual Fund","NAS"
"NEFGX","Natixis CGM Advisor Targeted Equity A","10.74","Mutual Fund","NAS"
"NDVAX","MFS New Discovery Value A","12.99","Mutual Fund","NAS"
"NBMBX","Neuberger Berman Mid Cap Growth Adv","24.01","Mutual Fund","NAS"
"NBIAX","Columbia Capital Allocation Mod Agrsv A","12.38","Mutual Fund","NAS"
"NBEAX","Neuberger Berman All Cap Core A","9.18","Mutual Fund","NAS"
"NBCFX","Neiman Balanced Allocation C","11.58","Mutual Fund","NAS"
"NBABX","Neuberger Berman AMT Balanced I","10.77","Mutual Fund","NAS"
"NAFAX","Nile Pan Africa A","11.38","Mutual Fund","NAS"
"MXMCX","Great-West Ariel Mid Cap Value Init","1.6","Mutual Fund","NAS"
"MXAPX","Great-West Aggressive Profile II Init","7.37","Mutual Fund","NAS"
"MWOFX","MFS Global Growth A","34.2","Mutual Fund","NAS"
"MWATX","Metropolitan West AlphaTrak 500","7.38","Mutual Fund","NAS"
"MUNJALAU.NS","Munjal Auto Industries Ltd.","107.95","Stock","NSI"
"MTGSX","AMG TimesSquare All Cap Growth Service","16.91","Mutual Fund","NAS"
"MSVCX","Invesco American Value C","32.77","Mutual Fund","NAS"
"MSTLX","MassMutual Premier Short-Duration Bd Adm","10.34","Mutual Fund","NAS"
"MSNCX","MFS NC Municipal Bond A","11.89","Mutual Fund","NAS"
"MSBLX","MassMutual Select Strategic Bond Adm","10.27","Mutual Fund","NAS"
"MRYAX","MassMutual RetireSMART 2030 A","12.03","Mutual Fund","NAS"
"MRWAX","MassMutual Select Small Company Gr A","6.55","Mutual Fund","NAS"
"MRTYX","MassMutual RetireSMART 2020 Adm","12.04","Mutual Fund","NAS"
"MRTAX","MassMutual RetireSMART 2020 A","11.95","Mutual Fund","NAS"
"MRPL.BO","Mangalore Refinery and Petrochemicals Ltd","67.45","Stock","BSE"
"MRLBX","Morgan Stanley Inst Global Real Est A","11.06","Mutual Fund","NAS"
"MPHLX","MassMutual Premier High Yield Adm","8.96","Mutual Fund","NAS"
"MPHAX","MassMutual Premier High Yield A","8.92","Mutual Fund","NAS"
"MPBYX","MassMutual Barings Dynamic Allc Svc","9.44","Mutual Fund","NAS"
"MPAFX","AMG Managers Cadence Cptl Apprec Inv","26.62","Mutual Fund","NAS"
"MPAA","Motorcar Parts of America, Inc.","39.43","Stock","NMS"
"MOTLX","MassMutual Select Fundamental Growth Adm","8.58","Mutual Fund","NAS"
"MOGAX","MassMutual RetireSMART Moderate Gr A","9.68","Mutual Fund","NAS"
"MNDAX","MFS New Discovery A","23.33","Mutual Fund","NAS"
"MMZLX","MassMutual Select Diversified Intl Adm","6.98","Mutual Fund","NAS"
"MMYAX","MassMutual Select Small Company Value A","13.6","Mutual Fund","NAS"
"MMRIX","MainStay Moderate Allocation I","13.47","Mutual Fund","NAS"
"MMRCX","MainStay Moderate Allocation C","13.15","Mutual Fund","NAS"
"MMPPX","Morgan Stanley Inst Multi-Asst A","10.19","Mutual Fund","NAS"
"MMABX","MFS Moderate Allocation B","16.59","Mutual Fund","NAS"
"MLVLX","MassMutual Select Large Cap Value Adm","8.24","Mutual Fund","NAS"
"MLSCX","Aberdeen Equity Long-Short C","6.38","Mutual Fund","NAS"
"MLPOX","Oppenheimer SteelPath MLP Alpha Y","9.42","Mutual Fund","NAS"
"MLPDX","Oppenheimer SteelPath MLP Income A","7.6","Mutual Fund","NAS"
"MLPAX","Oppenheimer SteelPath MLP Alpha A","9.26","Mutual Fund","NAS"
"MLBAX","MassMutual Barings Dynamic Allc A","9.37","Mutual Fund","NAS"
"MLAAX","MainStay Large Cap Growth A","10.86","Mutual Fund","NAS"
"MIXAX","MainStay Indexed Bond A","10.97","Mutual Fund","NAS"
"MITT-PA","AG Mortgage Investment Trust, I","23.43","Stock","NYQ"
"MISAX","Victory Trivalent International Sm-Cp A","11.49","Mutual Fund","NAS"
"MIPLX","MassMutual Premier Infl-Prot and Inc Adm","10.31","Mutual Fund","NAS"
"MIOPX","Morgan Stanley Inst International Opp A","15.55","Mutual Fund","NAS"
"MIBLX","BNY Mellon Asset Allocation Inv","11.94","Mutual Fund","NAS"
"MIAAX","MFS Inflation-Adjusted Bond A","10.21","Mutual Fund","NAS"
"MGSYX","MassMutual Select BlackRock Glb Allc Svc","10.55","Mutual Fund","NAS"
"MGSEX","AMG Managers Special Equity Service","92.37","Mutual Fund","NAS"
"MGSDX","AMG Managers Short Duration Government","9.64","Mutual Fund","NAS"
"MGCIX","Mirae Asset Asia Great Consumer I","12.31","Mutual Fund","NAS"
"MGAVX","Invesco American Value B","34.07","Mutual Fund","NAS"
"MFVAX","MassMutual Select Focused Value A","20.43","Mutual Fund","NAS"
"MFTIX","Altegris Managed Futures Strategy I","10.08","Mutual Fund","NAS"
"MFTCX","Altegris Managed Futures Strategy C","9.61","Mutual Fund","NAS"
"MFAPX","Morgan Stanley Inst Intl Advtg A","13.76","Mutual Fund","NAS"
"MFAEX","American Funds Mortgage F1","10.29","Mutual Fund","NAS"
"MERAX","Madison Mid Cap A","8.75","Mutual Fund","NAS"
"MEQPX","Morgan Stanley Inst Asian Equity A","9.68","Mutual Fund","NAS"
"MEQLX","Morgan Stanley Inst Asian Equity L","9.56","Mutual Fund","NAS"
"MEPYX","BlackRock PA Municipal Bond Inv A","11.38","Mutual Fund","NAS"
"MEIAX","MFS Value A","35.37","Mutual Fund","NAS"
"MDWIX","BlackRock Strategic Global Bond Inv A","5.68","Mutual Fund","NAS"
"MDSPX","BlackRock Value Opportunities Inv A","30.8","Mutual Fund","NAS"
"MDRYX","MassMutual RetireSMART In Retirement Adm","10.72","Mutual Fund","NAS"
"MDILX","BlackRock International Inv A","14.09","Mutual Fund","NAS"
"MDEGX","BlackRock Long-Horizon Equity Inv A","12.93","Mutual Fund","NAS"
"MDEFX","BlackRock EuroFund Inv A","14.67","Mutual Fund","NAS"
"MDDLX","MassMutual Select Diversified Value Adm","14.94","Mutual Fund","NAS"
"MDDCX","BlackRock Emerging Mkts Inv A","15.92","Mutual Fund","NAS"
"MDCMX","BlackRock California Muni Opps Inv A1","12.49","Mutual Fund","NAS"
"MCRCX","Altegris Macro Strategy C","8.07","Mutual Fund","NAS"
"MCGFX","ASTON/Montag & Caldwell Growth N","26.83","Mutual Fund","NAS"
"MCFGX","BlackRock Capital Appreciation Inv C","21.33","Mutual Fund","NAS"
"MCFAX","Miller Convertible Bond A","12.49","Mutual Fund","NAS"
"MBRSX","AMG Managers Essex Sm/Micro Cap Gr Inv","27.24","Mutual Fund","NAS"
"MBNAX","MainStay Balanced A","32.47","Mutual Fund","NAS"
"MBCGX","MassMutual Select Blue Chip Growth A","18.35","Mutual Fund","NAS"
"MAWNX","MainStay Epoch US All Cap Inv","26.68","Mutual Fund","NAS"
"MAVSX","Mutual of America Instl Small Cap Value","12.07","Mutual Fund","NAS"
"MARIX","BNY Mellon Intl Appreciation Inv","12.59","Mutual Fund","NAS"
"MANH","Manhattan Associates, Inc.","76.53","Stock","NMS"
"MAMAX","MFS Moderate Allocation A","16.76","Mutual Fund","NAS"
"LWSTX","Western Asset Short-Term Bond IS","3.86","Mutual Fund","NAS"
"LWISX","Western Asset Emerging Markets Dbt IS","4.69","Mutual Fund","NAS"
"LWGOX","Western Asset Global High Yield Bd C","6.11","Mutual Fund","NAS"
"LWEAX","Western Asset Emerging Markets Dbt A","4.72","Mutual Fund","NAS"
"LWBOX","Western Asset Corporate Bond C","11.99","Mutual Fund","NAS"
"LVOYX","Lord Abbett Value Opportunities I","19.02","Mutual Fund","NAS"
"LUMAXTECH.BO","Lumax Auto Technologies Ltd","361.5","Stock","BSE"
"LTWRX","AB 2055 Retirement Strategy R","7.68","Mutual Fund","NAS"
"LTWKX","AB 2055 Retirement Strategy K","7.64","Mutual Fund","NAS"
"LTWAX","AB 2055 Retirement Strategy A","8.47","Mutual Fund","NAS"
"LTRRX","Lord Abbett Total Return R3","10.31","Mutual Fund","NAS"
"LTQVX","AB 2050 Retirement Strategy Advisor","6.28","Mutual Fund","NAS"
"LTPCX","AB 2045 Retirement Strategy C","7.17","Mutual Fund","NAS"
"LTLAX","AB 2040 Retirement Strategy A","7.7","Mutual Fund","NAS"
"LTJRX","AB 2025 Retirement Strategy R","11.24","Mutual Fund","NAS"
"LTIVX","AB 2025 Retirement Strategy Advisor","11.2","Mutual Fund","NAS"
"LTHIX","AB 2020 Retirement Strategy I","11.26","Mutual Fund","NAS"
"LTHBX","AB 2020 Retirement Strategy B","11.19","Mutual Fund","NAS"
"LTFAX","Columbia Acorn Select A","20.29","Mutual Fund","NAS"
"LTEKX","AB 2015 Retirement Strategy K","11.41","Mutual Fund","NAS"
"LTDVX","AB 2010 Retirement Strategy Advisor","11.13","Mutual Fund","NAS"
"LTDKX","AB 2010 Retirement Strategy K","11.07","Mutual Fund","NAS"
"LTDBX","AB 2010 Retirement Strategy B","11.05","Mutual Fund","NAS"
"LSVAX","Loomis Sayles Small Cap Value Admin","33.82","Mutual Fund","NAS"
"LSRCX","Lord Abbett Small Cap Value C","20.23","Mutual Fund","NAS"
"LSRAX","QS Legg Mason Strategic Real Return A2","11.57","Mutual Fund","NAS"
"LSFCX","Loomis Sayles Sr Floating Rate and F/I C","9.67","Mutual Fund","NAS"
"LPTCX","Permal Alternative Core C","13.77","Mutual Fund","NAS"
"LPRAX","BlackRock LifePath Retirement Inv A","9.77","Mutual Fund","NAS"
"LMPPX","ClearBridge Appreciation R","21.19","Mutual Fund","NAS"
"LMPFX","ClearBridge Aggressive Growth FI","202.24","Mutual Fund","NAS"
"LMIIX","Western Asset Interm Maturity NY Muni I","8.97","Mutual Fund","NAS"
"LMIA","LMI Aerospace Inc.","10.11","Stock","NMS"
"LMHIX","Western Asset Municipal High Income I","14.21","Mutual Fund","NAS"
"LMCUX","Western Asset California Municipals I","16.49","Mutual Fund","NAS"
"LINPX","Lord Abbett International Opp P","17.62","Mutual Fund","NAS"
"LILAX","BlackRock LifePath Index 2025 Inv A","11.75","Mutual Fund","NAS"
"LIGRX","Loomis Sayles Investment Grade Bond A","11.21","Mutual Fund","NAS"
